StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q40,Q1,Q2,Q3,Q4,Q5,Q36,Q38,Q39,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q21,Q22,Q24,Q25,Q26,Q27,Q28,Q29,Q31,Q34,Q35,Q36,Q37,Q38,Q39
9/9/2020 8:07,9/9/2020 19:04,0,*******,79,39434,0,9/23/2020 19:04,R_9RBshUfwk1gAdDb,*******,*******,*******,*******,*******,*******,email,EN,mc2238,1,4,3,3,1,18,24,23,16,15,16,11,11,11,14,12,13,14,14,12,13,13,13,12,12,,,,,,
9/9/2020 8:18,9/9/2020 19:39,0,*******,97,40860,0,9/23/2020 19:40,R_3NDlxP3P6zf9Bqr,*******,*******,*******,*******,*******,*******,email,EN,st896,2,1,0,1,1,20,27,26,14,15,16,12,12,14,14,13,12,12,15,12,12,13,12,12,12,12,12,11,13,14,12
9/9/2020 6:06,9/9/2020 19:47,0,*******,97,49268,0,9/23/2020 19:48,R_QiCNTVuHSjGhom5,*******,*******,*******,*******,*******,*******,email,EN,gta24,1,0,0,0,1,19,25,24,16,15,16,11,11,11,15,12,12,12,17,13,12,12,13,13,13,13,13,13,14,13,13
9/9/2020 19:59,9/9/2020 20:05,0,*******,97,307,0,9/23/2020 20:05,R_30oDuSywRnEhfMf,*******,*******,*******,*******,*******,*******,email,EN,tmg66,2,one,none,one,1,19,25,23,16,14,17,11,12,15,12,13,12,12,17,12,14,14,14,12,13,13,12,12,12,14,13
9/9/2020 19:30,9/9/2020 20:05,0,*******,97,2069,0,9/23/2020 20:05,R_2OYDKxlS7kcXfB2,*******,*******,*******,*******,*******,*******,email,EN,jhr249,1,2,0,1,1,18,24,24,14,13,14,11,13,14,11,13,14,14,17,13,13,13,13,14,13,12,12,12,13,14,12
9/9/2020 20:09,9/9/2020 20:13,0,*******,97,230,0,9/23/2020 20:13,R_21G0jPZbvVDxUW9,*******,*******,*******,*******,*******,*******,email,EN,srt86,1,1,0,all,1,21,27,26,14,15,16,11,11,13,14,13,14,14,17,13,13,13,13,12,11,13,13,13,14,13,13
9/9/2020 20:13,9/9/2020 20:16,0,*******,97,227,0,9/23/2020 20:17,R_3P6Lv16eAsnXYVa,*******,*******,*******,*******,*******,*******,email,EN,ms2637,2,3-Feb,1,2,1,19,25,26,15,14,15,11,11,12,14,12,12,12,15,13,13,13,13,14,12,13,12,12,12,15,12
9/9/2020 20:10,9/9/2020 20:17,0,*******,97,469,0,9/23/2020 20:17,R_d0c242rp4fxA2MV,*******,*******,*******,*******,*******,*******,email,EN,,2,None,None,I do not know any,2,19,27,24,17,13,16,11,11,11,15,12,11,12,17,13,13,13,13,11,13,13,12,11,12,14,13
9/9/2020 13:47,9/9/2020 20:18,0,*******,97,23412,0,9/23/2020 20:19,R_81fNAelDZB3nanv,*******,*******,*******,*******,*******,*******,email,EN,vml44,2,2,1,3,1,19,26,26,14,14,14,12,13,11,13,15,12,13,16,13,13,13,12,14,13,13,13,12,12,14,12
9/9/2020 20:16,9/9/2020 20:19,0,*******,97,231,0,9/23/2020 20:19,R_27wHAmJHDGp8CJY,*******,*******,*******,*******,*******,*******,email,EN,gma66,2,0,0,0,2,21,27,27,16,14,16,11,12,14,14,13,12,12,14,12,13,12,13,13,13,12,12,12,13,14,12
9/9/2020 21:33,9/9/2020 21:36,0,*******,97,211,0,9/23/2020 21:37,R_3fOY2VJUkt9E7qj,*******,*******,*******,*******,*******,*******,email,EN,nod6,1,none,none,n/a,1,21,27,26,16,13,14,12,12,11,15,12,11,12,14,14,12,14,12,14,12,12,14,12,15,12,14
9/9/2020 21:14,9/9/2020 21:18,0,*******,97,208,0,9/23/2020 21:38,R_2PkcocHiX8UCGWk,*******,*******,*******,*******,*******,*******,email,EN,slr234,2,0,0,0,1,19,25,24,16,14,17,11,11,12,12,13,12,12,14,12,12,12,13,15,12,13,11,11,12,15,11
9/9/2020 21:15,9/9/2020 21:24,0,*******,97,518,0,9/23/2020 21:50,R_2U4LjCseLvpC1iE,*******,*******,*******,*******,*******,*******,email,EN,jvl28,1,0,0,N/A,5,18,24,23,15,16,13,13,13,13,13,15,14,14,17,13,13,13,13,13,13,13,13,12,12,15,13
9/9/2020 22:05,9/9/2020 22:09,0,*******,97,217,0,9/23/2020 22:10,R_1hEdldRcxX9yPgL,*******,*******,*******,*******,*******,*******,email,EN,edk58,2,"6ish? Some of those not well, though. ",Not sure,2,2,21,27,26,15,14,15,14,12,14,12,13,12,12,17,13,12,13,13,12,12,12,12,11,12,15,12
9/10/2020 1:53,9/10/2020 2:00,0,*******,97,417,0,9/24/2020 2:01,R_p4cC7fz33v6rzVL,*******,*******,*******,*******,*******,*******,email,EN,ku39,1,1,0,1,4,18,24,23,13,17,14,11,12,12,14,11,15,15,15,13,13,13,13,13,13,13,13,13,14,13,13
9/9/2020 11:50,9/10/2020 5:57,0,*******,97,65197,0,9/24/2020 5:57,R_3memRPBvF34lUpA,*******,*******,*******,*******,*******,*******,email,EN,mmm472,2,3,0,3,4,19,25,24,16,14,16,11,11,11,15,11,11,11,17,14,14,12,14,13,14,14,12,12,13,14,12
9/10/2020 6:06,9/10/2020 6:09,0,*******,97,188,0,9/24/2020 6:09,R_2WAOs7Y6awiOd0w,*******,*******,*******,*******,*******,*******,email,EN,yc2385,2,1,0,2,1,19,25,25,16,14,16,12,12,14,14,12,12,12,14,14,12,12,12,12,12,12,12,12,13,14,14
9/10/2020 7:07,9/10/2020 7:10,0,*******,97,178,0,9/24/2020 7:11,R_2Pv4nspLhR4nYYI,*******,*******,*******,*******,*******,*******,email,EN,mb2569,2,0,0,N/A,1,19,25,24,16,14,16,11,11,14,14,11,12,12,16,13,13,13,13,14,12,13,13,13,12,14,13
9/10/2020 7:17,9/10/2020 7:20,0,*******,97,157,0,9/24/2020 7:20,R_2YwT1XzFKj6zZU1,*******,*******,*******,*******,*******,*******,email,EN,ag878,2,3,0,3,1,19,25,24,16,14,16,11,11,12,12,12,12,12,16,14,13,14,14,12,14,12,12,12,12,15,12
9/10/2020 7:49,9/10/2020 7:53,0,*******,97,239,0,9/24/2020 7:53,R_3s4cP0zq7o8Cuam,*******,*******,*******,*******,*******,*******,email,EN,jaw484,1,unsure,unsure,unsure,2,18,24,23,16,15,16,11,12,14,13,13,14,14,16,12,12,12,11,12,11,11,11,11,12,11,11
9/10/2020 8:01,9/10/2020 8:04,0,*******,97,193,0,9/24/2020 8:04,R_1fl4GCanB9OZlpq,*******,*******,*******,*******,*******,*******,email,EN,arf73,1,1,0,Not sure,1,19,25,24,14,14,14,13,12,12,15,12,11,12,16,13,14,13,13,12,13,13,13,13,14,13,13
9/9/2020 11:21,9/10/2020 8:27,0,*******,97,75960,0,9/24/2020 8:27,R_3kMylNqhIQVF1Zp,*******,*******,*******,*******,*******,*******,email,EN,aed229,2,1,0,1,4,20,26,24,14,15,15,12,12,12,15,12,12,13,16,12,12,12,12,12,12,12,12,12,12,15,12
9/10/2020 8:24,9/10/2020 8:27,0,*******,97,233,0,9/24/2020 8:28,R_O0YfcUXChf4m4yR,*******,*******,*******,*******,*******,*******,email,EN,Ime26,1,One,None,All,1,19,25,26,16,15,14,12,12,13,14,12,13,13,16,12,11,12,12,14,12,12,12,11,12,15,13
9/10/2020 8:29,9/10/2020 8:34,0,*******,97,316,0,9/24/2020 8:34,R_2uw84zZXHShPpSS,*******,*******,*******,*******,*******,*******,email,EN,ad676,2,0,0,As many as I can,1,22,28,27,13,14,15,11,12,13,11,12,14,14,16,13,13,14,14,11,13,12,12,11,12,14,13
9/10/2020 8:43,9/10/2020 8:48,0,*******,97,309,0,9/24/2020 8:49,R_2PzBWxAYvtOE5Bo,*******,*******,*******,*******,*******,*******,email,EN,aa747,2,2,0,all,1,19,25,23,16,14,16,11,13,12,14,14,12,12,16,12,12,12,12,14,12,12,12,12,13,15,11
9/10/2020 8:46,9/10/2020 8:49,0,*******,79,160,0,9/24/2020 8:49,R_3PmJ0f3gxVLVWii,*******,*******,*******,*******,*******,*******,email,EN,tdg47,1,4,2,3,1,21,26,26,16,14,16,11,11,14,13,13,12,14,17,14,14,12,13,13,12,,,,,,
9/9/2020 12:11,9/10/2020 8:55,0,*******,97,74652,0,9/24/2020 8:56,R_1MTafJpbyKmhZRn,*******,*******,*******,*******,*******,*******,email,EN,kmr225,1,1,0,1,2,19,25,24,15,14,16,12,12,14,14,12,12,12,16,14,12,12,12,13,12,12,12,12,12,14,12
9/10/2020 8:55,9/10/2020 8:59,0,*******,97,246,0,9/24/2020 8:59,R_2t4eHJ4hmK9y1AG,*******,*******,*******,*******,*******,*******,email,EN,hbs57,1,1,0,0,1,19,25,24,16,14,17,11,12,12,14,13,12,14,17,14,13,14,13,12,13,13,13,12,12,15,13
9/9/2020 5:55,9/10/2020 9:07,0,*******,97,97908,0,9/24/2020 9:07,R_s7qwKHTjw03Ek6Z,*******,*******,*******,*******,*******,*******,email,EN,edk55,2,5,,2,4,19,25,24,15,14,16,14,11,12,12,12,11,11,17,13,13,13,13,13,13,12,11,11,12,15,11
9/10/2020 9:15,9/10/2020 9:18,0,*******,97,176,0,9/24/2020 9:18,R_2QgIDrPUyyIbMUP,*******,*******,*******,*******,*******,*******,email,EN,po92,2,2,0,2,2,19,25,24,15,14,15,11,12,12,15,13,12,12,17,11,12,11,12,12,12,11,11,11,12,15,11
9/10/2020 9:18,9/10/2020 9:20,0,*******,97,152,0,9/24/2020 9:21,R_9ZI8PNeCexwUoLf,*******,*******,*******,*******,*******,*******,email,EN,cmc526,2,0,0,N/A,2,20,27,26,16,15,13,12,11,11,12,12,12,12,15,13,14,13,13,12,13,13,14,12,14,12,13
9/10/2020 9:16,9/10/2020 9:28,0,*******,97,768,0,9/24/2020 9:28,R_1QacqiJzkgfXa0o,*******,*******,*******,*******,*******,*******,email,EN,jar589,2,4,0,3,2,19,25,24,14,16,16,12,12,14,15,12,12,12,17,12,12,12,12,12,12,11,12,12,12,15,12
9/9/2020 7:21,9/10/2020 9:33,0,*******,97,94344,0,9/24/2020 9:33,R_CfwaZaIrVMUAHDP,*******,*******,*******,*******,*******,*******,email,EN,kz88,1,2,0,"all of them, this is a great class",3,21,27,26,14,15,16,12,12,11,15,12,12,12,17,13,12,11,11,12,13,12,11,11,12,15,11
9/10/2020 9:34,9/10/2020 9:36,0,*******,97,133,0,9/24/2020 9:36,R_1pnXqU3BtAhvU97,*******,*******,*******,*******,*******,*******,email,EN,mjn97,1,2,0,1,1,19,25,24,16,14,16,12,12,13,14,13,13,12,16,12,13,12,12,12,12,12,,,12,14,13
9/9/2020 7:09,9/10/2020 10:02,0,*******,97,96740,0,9/24/2020 10:02,R_1mIq8Wsv5Pd0nWU,*******,*******,*******,*******,*******,*******,email,EN,oet4,2,1,0,,2,19,25,24,16,14,16,12,12,12,14,12,13,12,17,15,14,14,13,12,13,12,13,12,12,15,12
9/10/2020 9:55,9/10/2020 10:25,0,*******,16,1800,0,9/24/2020 10:25,R_10HFaQHxQgop9KL,*******,*******,*******,*******,*******,*******,email,EN,ZQ47,2,0,0,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/2020 10:24,9/10/2020 10:32,0,*******,97,427,0,9/24/2020 10:32,R_1onCZZVsI6AIre9,*******,*******,*******,*******,*******,*******,email,EN,dv234,2,None,None,N/A,1,20,26,25,15,17,15,11,13,14,14,15,14,14,17,13,14,13,13,13,14,13,13,12,13,13,13
9/10/2020 10:36,9/10/2020 10:38,0,*******,97,166,0,9/24/2020 10:38,R_3iQrnAgk2FFKRKT,*******,*******,*******,*******,*******,*******,email,EN,nv86,2,0,0,1,1,19,25,25,16,14,14,12,11,13,12,12,11,12,16,13,13,13,13,13,12,12,12,12,12,14,13
9/9/2020 8:57,9/10/2020 10:44,0,*******,97,92816,0,9/24/2020 10:45,R_e8MuL8e5ArPDvIR,*******,*******,*******,*******,*******,*******,email,EN,kl532,2,0,0,,1,21,27,26,14,15,16,12,12,12,14,11,12,12,16,12,12,12,12,12,12,12,12,12,13,12,12
9/10/2020 10:46,9/10/2020 10:51,0,*******,97,305,0,9/24/2020 10:51,R_2Sk8sFo2SnZ7npd,*******,*******,*******,*******,*******,*******,email,EN,haf52,1,0,0,N/A,1,19,26,25,13,16,15,14,12,14,12,15,12,14,16,13,14,13,13,13,13,13,13,13,13,12,13
9/9/2020 4:25,9/10/2020 11:03,0,*******,97,110256,0,9/24/2020 11:03,R_3RyJCvdmqKVx0xu,*******,*******,*******,*******,*******,*******,email,EN,qy228,2,2,0,2,4,19,25,23,14,15,13,11,15,15,14,14,14,15,15,12,14,12,13,13,12,12,12,11,12,15,13
9/10/2020 11:02,9/10/2020 11:04,0,*******,97,121,0,9/24/2020 11:04,R_1Lv7wKvsGCE13aw,*******,*******,*******,*******,*******,*******,email,EN,hnk6,2,2,2,2,1,19,25,24,16,14,16,12,12,12,13,13,13,12,14,13,13,13,14,12,14,14,12,13,14,13,13
9/9/2020 9:07,9/10/2020 11:10,0,*******,79,93731,0,9/24/2020 11:10,R_3qNLil6IuK2SSNA,*******,*******,*******,*******,*******,*******,email,EN,dbf73,2,0,0,0,1,19,25,24,14,15,15,12,12,11,14,14,12,13,16,13,13,14,13,14,11,12,13,13,13,15,12
9/10/2020 11:27,9/10/2020 11:32,0,*******,97,324,0,9/24/2020 11:32,R_3ps69pwqiAWqvmn,*******,*******,*******,*******,*******,*******,email,EN,anc74,2,1,0,1,3,18,24,24,17,13,17,11,11,12,15,11,12,11,16,12,12,11,12,13,11,11,11,11,12,15,11
9/10/2020 11:38,9/10/2020 11:43,0,*******,97,263,0,9/24/2020 11:43,R_xzURjuMXgBaC8RH,*******,*******,*******,*******,*******,*******,email,EN,emc294,2,1,0,1,1,18,24,23,14,17,16,12,12,13,15,12,14,14,16,13,13,13,12,12,12,12,13,12,13,15,12
9/10/2020 11:35,9/10/2020 11:43,0,*******,97,471,0,9/24/2020 11:43,R_1lxD1gTtjCgiXmj,*******,*******,*******,*******,*******,*******,email,EN,tt479,2,0,0,,3,19,27,23,16,14,16,11,11,15,11,11,12,12,15,14,14,15,13,13,13,13,12,12,12,15,13
9/9/2020 7:23,9/10/2020 12:05,0,*******,97,103314,0,9/24/2020 12:06,R_Y48RpQowvXpebfz,*******,*******,*******,*******,*******,*******,email,EN,hdj24,2,around 10,0 so far,all of them since they're in my major,1,18,24,23,14,15,14,11,12,14,13,13,12,14,15,12,13,13,13,13,13,13,13,13,14,13,13
9/10/2020 12:09,9/10/2020 12:13,0,*******,97,205,0,9/24/2020 12:13,R_VJAPM9s3KjNCcYV,*******,*******,*******,*******,*******,*******,email,EN,jll334,2,1,0,0,2,19,26,26,16,16,14,14,12,13,12,14,12,14,16,14,14,13,13,13,13,13,13,13,13,14,13
9/10/2020 12:12,9/10/2020 12:15,0,*******,97,175,0,9/24/2020 12:15,R_qUiHHNbng9vmDtL,*******,*******,*******,*******,*******,*******,email,EN,tl688,1,4,2,4,2,20,26,25,16,14,14,12,12,12,12,13,12,12,17,13,13,13,13,13,13,13,13,13,14,14,13
9/10/2020 12:15,9/10/2020 12:25,0,*******,97,614,0,9/24/2020 12:26,R_3PLGZOS3j5hgW6P,*******,*******,*******,*******,*******,*******,email,EN,gyt5,2,2,0,0,2,19,25,24,16,13,17,11,11,11,15,11,12,12,16,12,12,12,12,12,12,12,12,14,15,14,14
9/10/2020 12:37,9/10/2020 12:40,0,*******,97,174,0,9/24/2020 12:40,R_3qHWYleA41oKZnM,*******,*******,*******,*******,*******,*******,email,EN,mtt58,2,1,0,not sure,1,19,25,24,13,15,13,11,13,13,14,15,13,15,16,13,14,14,14,13,13,12,15,14,14,12,12
9/10/2020 12:46,9/10/2020 12:49,0,*******,97,175,0,9/24/2020 12:49,R_1F2jvHxpzZ02Alm,*******,*******,*******,*******,*******,*******,email,EN,sl2878,1,1,0,As many as possible! ,1,18,25,24,15,15,16,14,12,13,14,13,13,14,16,13,11,13,13,14,12,12,12,11,12,15,13
9/10/2020 13:04,9/10/2020 13:09,0,*******,97,341,0,9/24/2020 13:09,R_2fGWq1E1ZD9dD8Q,*******,*******,*******,*******,*******,*******,email,EN,mg894,2,2,1,2,1,19,25,24,14,14,15,13,12,13,13,14,12,14,17,12,15,13,13,13,13,12,12,11,12,15,11
9/10/2020 13:14,9/10/2020 13:19,0,*******,97,314,0,9/24/2020 13:20,R_3RyZjUljO6Evwhv,*******,*******,*******,*******,*******,*******,email,EN,kl736,2,2,1,5,2,19,25,24,16,13,16,11,11,12,14,12,14,11,15,14,13,12,13,14,13,12,11,11,12,15,12
9/10/2020 13:27,9/10/2020 13:29,0,*******,97,167,0,9/24/2020 13:30,R_DIfVAA1yKsUdM6B,*******,*******,*******,*******,*******,*******,email,EN,Lmm352,2,3,None,as many as possible ,1,19,25,24,13,17,16,12,14,15,14,15,15,15,15,12,11,13,13,13,12,13,12,11,12,15,11
9/10/2020 12:28,9/10/2020 13:45,0,*******,97,4657,0,9/24/2020 13:46,R_3g0GUBJsSzx0yD9,*******,*******,*******,*******,*******,*******,email,EN,lh488,2,5,1,All of them,2,20,26,25,16,13,16,11,11,12,12,11,11,12,16,13,13,13,13,12,13,13,13,12,13,14,12
9/10/2020 13:47,9/10/2020 13:48,0,*******,79,115,0,9/24/2020 13:49,R_3JEksw9ZcfEP6jq,*******,*******,*******,*******,*******,*******,email,EN,jp2249,2,2,0,as many as possible,1,19,25,24,14,16,15,12,11,15,15,13,11,13,17,12,13,13,13,13,12,,,,,,
9/10/2020 13:50,9/10/2020 13:56,0,*******,97,358,0,9/24/2020 13:56,R_1d6RNmpuOO9p4cy,*******,*******,*******,*******,*******,*******,email,EN,kem277,2,1,0,1,2,18,24,23,14,17,14,11,13,14,14,14,13,14,17,11,12,13,14,11,12,13,12,11,12,15,13
9/10/2020 13:53,9/10/2020 13:57,0,*******,97,273,0,9/24/2020 13:57,R_2sSALLJRQqPwmLW,*******,*******,*******,*******,*******,*******,email,EN,xw223,2,Several,1,Several,4,19,24,23,14,16,16,11,12,14,15,12,12,14,15,11,12,,,,,,,,,,
9/10/2020 14:13,9/10/2020 14:20,0,*******,97,438,0,9/24/2020 14:21,R_1OB5UWVbyflbP8t,*******,*******,*******,*******,*******,*******,email,EN,bcp44,2,0,0,N/A,4,20,26,25,13,16,15,12,13,14,12,14,12,14,15,14,13,13,13,14,13,13,13,13,12,14,12
9/10/2020 14:48,9/10/2020 14:56,0,*******,97,504,0,9/24/2020 14:57,R_30emjqXiqT4dH5j,*******,*******,*******,*******,*******,*******,email,EN,ctc95,2,I don't know ,I don't know ,I don't know ,4,19,24,23,13,16,14,14,12,14,14,14,13,12,16,13,14,13,13,13,13,12,13,13,13,14,12
9/10/2020 14:56,9/10/2020 14:58,0,*******,97,144,0,9/24/2020 14:58,R_1OTZ91TCxmiSfud,*******,*******,*******,*******,*******,*******,email,EN,jcn66,2,2,0,2,1,19,25,24,16,14,14,11,12,12,14,12,12,12,14,12,12,12,12,13,12,12,12,12,13,14,12
9/10/2020 15:05,9/10/2020 15:13,0,*******,97,498,0,9/24/2020 15:13,R_1g8usniSsJMsAWM,*******,*******,*******,*******,*******,*******,email,EN,jgr88,1,2,1,10,3,18,24,23,14,14,13,11,12,12,12,14,13,14,17,12,12,12,12,13,12,12,11,11,13,14,13
9/10/2020 15:11,9/10/2020 15:14,0,*******,97,171,0,9/24/2020 15:14,R_1Kvwd1byJmQ5JnQ,*******,*******,*******,*******,*******,*******,email,EN,nej33,2,0,0,N/A,1,19,25,24,17,13,14,12,11,11,13,12,12,12,15,11,12,11,11,12,11,11,11,11,12,15,11
9/10/2020 15:13,9/10/2020 15:16,0,*******,97,182,0,9/24/2020 15:17,R_32KrFnrCldwcH9h,*******,*******,*******,*******,*******,*******,email,EN,kip22,2,0,0,,2,21,27,26,13,13,17,11,11,12,15,13,12,11,17,15,15,15,15,13,15,15,14,13,15,12,14
9/10/2020 15:14,9/10/2020 15:19,0,*******,97,306,0,9/24/2020 15:19,R_pmYaH1MsMzQeALf,*******,*******,*******,*******,*******,*******,email,EN,jdr293,1,5,2,5,2,18,24,24,15,13,16,11,11,11,15,11,11,12,17,12,13,12,12,15,12,12,12,11,12,15,12
9/10/2020 15:17,9/10/2020 15:20,0,*******,97,191,0,9/24/2020 15:20,R_3PMEb75Csx6TawC,*******,*******,*******,*******,*******,*******,email,EN,jmz68,2,3,0,2,1,19,25,25,14,14,16,11,12,12,15,13,14,12,16,12,14,12,12,14,13,12,13,12,12,14,11
9/10/2020 15:29,9/10/2020 15:35,0,*******,97,357,0,9/24/2020 15:35,R_1FkteloUXNHGyC3,*******,*******,*******,*******,*******,*******,email,EN,enm36,2,2,0,2,1,18,25,24,14,14,16,11,12,13,14,11,12,12,17,13,12,13,13,12,12,12,13,14,13,13,13
9/10/2020 15:32,9/10/2020 15:35,0,*******,97,213,0,9/24/2020 15:36,R_3FIi6KOJK6sjzOP,*******,*******,*******,*******,*******,*******,email,EN,ab2297,1,0,0,0,1,19,25,24,14,14,15,14,13,13,13,14,14,14,16,13,13,13,13,13,13,12,12,12,13,14,13
9/10/2020 15:34,9/10/2020 15:38,0,*******,97,242,0,9/24/2020 15:38,R_1lbHtV7TkSIoOVe,*******,*******,*******,*******,*******,*******,email,EN,jec423,2,none,none,,4,19,25,24,15,14,15,12,13,14,13,14,14,14,15,12,13,13,13,14,12,12,12,11,13,15,12
9/10/2020 16:18,9/10/2020 16:23,0,*******,97,304,0,9/24/2020 16:23,R_A0DnAsTN5Slc1uV,*******,*******,*******,*******,*******,*******,email,EN,do249,1,0,0,0,5,21,27,24,17,13,17,11,11,13,14,12,13,11,15,14,15,13,13,12,13,13,13,12,13,14,12
9/10/2020 16:20,9/10/2020 16:23,0,*******,97,201,0,9/24/2020 16:23,R_1MMQhHtZHk7iNAf,*******,*******,*******,*******,*******,*******,email,EN,hj253,2,~5,0,2,1,18,24,24,14,14,14,11,12,14,12,14,14,14,14,13,12,12,12,12,13,13,12,12,13,15,12
9/10/2020 16:50,9/10/2020 16:52,0,*******,97,158,0,9/24/2020 16:53,R_wYQDrP3Y8uWFMS5,*******,*******,*******,*******,*******,*******,email,EN,lcp79,2,2,0,1,1,19,25,24,16,14,17,11,11,13,15,11,11,12,17,14,14,14,13,12,13,11,11,11,13,15,12
9/10/2020 10:08,9/10/2020 17:22,0,*******,79,26053,0,9/24/2020 17:23,R_1IN4yed63vZQTMq,*******,*******,*******,*******,*******,*******,email,EN,dwg83,1,2,0,0,2,19,25,24,16,,16,11,12,14,14,12,14,12,14,12,12,12,12,12,12,12,12,12,12,15,13
9/10/2020 17:21,9/10/2020 17:25,0,*******,97,229,0,9/24/2020 17:25,R_1KwoALNcTSxAkEq,*******,*******,*******,*******,*******,*******,email,EN,,2,0,0,I do not know any. ,1,19,25,24,16,14,15,12,12,13,13,13,12,12,16,13,13,13,13,13,13,13,13,13,13,14,13
9/10/2020 17:35,9/10/2020 17:40,0,*******,97,284,0,9/24/2020 17:40,R_USht6STMZdUqDmN,*******,*******,*******,*******,*******,*******,email,EN,rb634,1,1,0,1,4,19,25,24,16,14,14,12,12,14,13,12,12,14,15,13,14,13,13,12,13,13,13,14,13,13,13
9/10/2020 17:35,9/10/2020 17:46,0,*******,97,689,0,9/24/2020 17:47,R_Xh7iAUeI5hZ1gGt,*******,*******,*******,*******,*******,*******,email,EN,nkg24,2,2,0,2,3,18,24,23,14,16,14,12,12,14,11,14,15,15,16,12,13,12,13,12,13,13,13,11,12,15,11
9/10/2020 17:45,9/10/2020 17:49,0,*******,97,278,0,9/24/2020 17:49,R_25vwQTAKMhdeuHh,*******,*******,*******,*******,*******,*******,email,EN,dda37,2,5,0,5,1,19,25,24,16,16,16,12,12,12,13,14,11,13,16,13,14,13,13,14,13,13,12,13,13,14,13
9/10/2020 17:49,9/10/2020 17:54,0,*******,97,321,0,9/24/2020 17:54,R_9AimsnZcKB7RXk5,*******,*******,*******,*******,*******,*******,email,EN,ab972,2,4,0,4,1,19,25,24,14,15,14,12,13,14,14,13,14,14,17,14,14,13,13,12,12,13,12,12,13,14,13
9/10/2020 18:08,9/10/2020 18:11,0,*******,97,162,0,9/24/2020 18:11,R_yO9A3CY0XhayrQZ,*******,*******,*******,*******,*******,*******,email,EN,aas337,2,0,0,n/a,4,18,24,23,15,14,16,11,12,15,11,15,14,15,13,13,12,13,13,14,11,13,13,13,14,13,13
9/9/2020 9:14,9/10/2020 18:12,0,*******,26,118646,0,9/24/2020 18:12,R_UR6Dbqdm1pF29DX,*******,*******,*******,*******,*******,*******,email,EN,wz294,2,1,0,,5,19,25,23,,,,,,,,,,,,,,,,,,,,,,,
