StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q40,Q1,Q2,Q3,Q4,Q5,Q36,Q38,Q39,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q21,Q22,Q24,Q25,Q26,Q27,Q28,Q29,Q31,Q34,Q35,Q36,Q37,Q38,Q39
9/10/2020 17:44,9/10/2020 18:12,0,*******,97,1735,0,9/24/2020 18:12,R_9yQs3GQ3dlscnrb,*******,*******,*******,*******,*******,*******,email,EN,za39,2,1,0,1,1,19,25,26,17,13,17,11,11,12,15,11,11,11,17,13,13,13,13,12,13,13,13,13,12,15,13
9/10/2020 18:29,9/10/2020 18:32,0,*******,97,189,0,9/24/2020 18:32,R_2CIWj30m6PBCYDd,*******,*******,*******,*******,*******,*******,email,EN,ime24,2,0,0,0,2,21,27,27,14,16,16,14,12,14,12,14,14,14,14,13,13,13,13,12,12,12,12,12,12,15,12
9/9/2020 5:06,9/10/2020 18:54,0,*******,97,136075,0,9/24/2020 18:54,R_3HtCWAHWw6kT0wm,*******,*******,*******,*******,*******,*******,email,EN,st645,2,2,0,,1,18,25,24,14,14,16,11,12,14,12,12,12,12,17,13,14,14,14,13,13,12,12,12,12,11,12
9/9/2020 4:10,9/10/2020 19:02,0,*******,97,139901,0,9/24/2020 19:02,R_2Xmq3ZxBaYUvAvO,*******,*******,*******,*******,*******,*******,email,EN,djc428,1,1,1,1,5,19,25,26,14,15,14,11,12,15,11,12,12,12,17,13,13,13,13,13,13,13,11,11,12,15,11
9/9/2020 12:53,9/10/2020 19:02,0,*******,97,108501,0,9/24/2020 19:02,R_1hT1ajp0OSfnvzA,*******,*******,*******,*******,*******,*******,email,EN,Eha45,2,four,0,I don’t know,1,19,25,24,16,13,13,11,11,11,15,12,12,11,16,13,13,13,13,13,14,13,13,12,12,14,13
9/10/2020 19:16,9/10/2020 19:25,0,*******,97,502,0,9/24/2020 19:25,R_2eQ0uF7jfmFOyTQ,*******,*******,*******,*******,*******,*******,email,EN,ep428,2,1,0,1,1,19,25,26,14,14,14,12,12,12,14,13,14,14,16,13,13,14,14,12,12,12,12,12,13,14,13
9/10/2020 19:27,9/10/2020 19:31,0,*******,97,213,0,9/24/2020 19:34,R_2dpeN7vMzowzMgk,*******,*******,*******,*******,*******,*******,email,EN,gmv34,2,1,0,1,1,19,26,25,14,14,15,11,12,12,14,13,12,13,16,12,12,12,12,12,13,12,12,12,13,13,13
9/10/2020 19:44,9/10/2020 19:46,0,*******,97,122,0,9/24/2020 19:46,R_3niyV0wON5q1ZFx,*******,*******,*******,*******,*******,*******,email,EN,pjk247,1,0,0,,2,18,24,23,15,15,16,11,12,12,15,12,12,13,15,13,12,15,14,13,15,14,13,13,13,15,13
9/10/2020 19:32,9/10/2020 19:47,0,*******,97,894,0,9/24/2020 19:48,R_3G2l2Ti9yK41L4E,*******,*******,*******,*******,*******,*******,email,EN,igg8,2,0,0,5,1,19,25,24,16,15,16,13,12,14,13,13,13,12,16,14,14,14,12,12,13,13,13,12,14,13,13
9/9/2020 8:12,9/10/2020 19:57,0,*******,97,128643,0,9/24/2020 19:57,R_3FX1fG9PaN9OnFG,*******,*******,*******,*******,*******,*******,email,EN,hmc64,2,0,0,,1,21,25,26,16,16,17,11,12,14,14,12,11,12,17,11,12,12,12,12,12,11,11,11,12,15,12
9/10/2020 19:55,9/10/2020 19:59,0,*******,97,231,0,9/24/2020 20:00,R_2Yn6jlLnTH5FnHy,*******,*******,*******,*******,*******,*******,email,EN,jhl265,2,0,0,N/A,1,19,25,24,14,15,16,12,12,12,12,13,12,12,16,12,13,12,12,13,12,11,12,12,13,14,11
9/9/2020 6:48,9/10/2020 20:03,0,*******,97,134140,0,9/24/2020 20:03,R_1kYSksfDNY1LEtN,*******,*******,*******,*******,*******,*******,email,EN,mlc354,2,6,1,5,2,21,25,26,14,16,16,11,12,15,12,11,14,12,17,12,12,13,13,15,12,12,12,11,12,15,12
9/10/2020 20:03,9/10/2020 20:06,0,*******,97,172,0,9/24/2020 20:06,R_3dELFUsVS33IXun,*******,*******,*******,*******,*******,*******,email,EN,jk2353,2,1 or 2 ,None,1 or 2 ,1,18,24,24,16,14,14,11,12,12,14,12,14,14,16,13,14,13,13,12,12,12,12,12,12,15,13
9/10/2020 20:03,9/10/2020 20:10,0,*******,97,406,0,9/24/2020 20:10,R_ZgDfdgeMTdMq6xb,*******,*******,*******,*******,*******,*******,email,EN,mcr254,1,0,0,N/A,1,18,24,23,14,16,16,11,11,12,13,12,12,11,14,13,13,13,13,12,13,13,11,11,12,14,11
9/10/2020 20:10,9/10/2020 20:11,0,*******,79,61,0,9/24/2020 20:11,R_2aDMUQUPeuTm6QM,*******,*******,*******,*******,*******,*******,email,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/10/2020 19:47,9/10/2020 20:21,0,*******,97,2083,0,9/24/2020 20:22,R_1Rdg4uioDLmqWl3,*******,*******,*******,*******,*******,*******,email,EN,crs375,2,0,0,Many,1,19,25,24,14,15,14,11,12,14,13,12,13,14,16,13,13,13,13,12,12,13,12,12,13,14,12
9/10/2020 20:29,9/10/2020 20:31,0,*******,97,151,0,9/24/2020 20:31,R_2qlnvtmggGxRS5K,*******,*******,*******,*******,*******,*******,email,EN,ph438,2,0,0,33 - those in my discussion section,1,19,25,24,16,14,14,11,12,11,14,12,12,12,14,11,13,11,12,15,12,11,11,11,12,15,11
9/10/2020 20:27,9/10/2020 20:32,0,*******,97,271,0,9/24/2020 20:32,R_10V0muBXDP3bY0M,*******,*******,*******,*******,*******,*******,email,EN,td343,2,0,0,5,1,19,25,24,14,16,16,12,12,14,15,14,14,15,17,13,12,15,13,11,12,13,14,13,13,13,13
9/10/2020 20:31,9/10/2020 20:35,0,*******,97,222,0,9/24/2020 20:35,R_YQPoT3yRvUYOSd3,*******,*******,*******,*******,*******,*******,email,EN,twd36,1,1,0,0,2,20,26,25,14,16,14,13,13,14,14,14,13,14,17,13,14,13,13,12,13,12,12,12,13,14,13
9/10/2020 20:36,9/10/2020 20:41,0,*******,97,278,0,9/24/2020 20:41,R_dgSqF2HEB7fITf3,*******,*******,*******,*******,*******,*******,email,EN,gma67,2,2,1,2,2,18,24,24,16,13,17,11,12,11,13,12,12,12,15,12,12,13,11,14,12,12,11,11,12,15,11
9/9/2020 8:15,9/10/2020 20:54,0,*******,97,131920,0,9/24/2020 20:54,R_1mOCydTpQXyUuRi,*******,*******,*******,*******,*******,*******,email,EN,jl4234,2,0,0,as many as i can,1,19,25,24,14,15,16,11,12,12,14,12,12,12,17,12,13,12,13,12,13,12,12,11,12,14,12
9/9/2020 10:28,9/10/2020 21:01,0,*******,97,124339,0,9/24/2020 21:01,R_2SBRHVn3O8PiOIH,*******,*******,*******,*******,*******,*******,email,EN,mwm232,2,0,0,A lot! I'd love to make friends! :),1,22,28,27,17,13,17,11,11,13,15,11,11,11,17,13,14,13,13,12,12,13,12,12,13,15,12
9/10/2020 21:28,9/10/2020 21:30,0,*******,97,135,0,9/24/2020 21:31,R_6yWh83IzSdFSUhP,*******,*******,*******,*******,*******,*******,email,EN,las467,2,0,0,0,1,19,25,24,16,13,17,11,11,12,15,11,11,11,17,13,13,12,12,12,12,12,12,12,13,14,13
9/10/2020 21:31,9/10/2020 21:37,0,*******,97,387,0,9/24/2020 21:38,R_3no2l6ihIThxmXP,*******,*******,*******,*******,*******,*******,email,EN,rsd227,1,5,0,1,1,21,26,26,15,15,17,11,12,11,14,12,12,12,16,13,12,13,13,12,12,13,13,12,13,14,13
9/10/2020 21:39,9/10/2020 21:42,0,*******,97,176,0,9/24/2020 21:42,R_emko8vs6HSOF2aB,*******,*******,*******,*******,*******,*******,email,EN,aec293,3,2?,none,probably one,1,18,24,23,16,14,17,11,12,12,15,12,12,12,17,13,14,14,13,13,13,13,13,13,13,14,13
9/10/2020 21:55,9/10/2020 21:57,0,*******,97,140,0,9/24/2020 21:58,R_25Ep2gAiX4OyDi4,*******,*******,*******,*******,*******,*******,email,EN,gmt59,2,1,0,1,1,19,27,26,16,14,13,11,11,11,14,11,11,11,16,13,14,15,14,11,13,13,13,13,13,13,13
9/10/2020 21:59,9/10/2020 22:01,0,*******,97,117,0,9/24/2020 22:02,R_000EdLM83pd15F7,*******,*******,*******,*******,*******,*******,email,EN,,2,0,0,N/A,2,18,24,23,13,14,14,12,12,12,14,15,15,15,14,13,12,13,13,13,12,12,12,11,12,15,11
9/10/2020 21:38,9/10/2020 22:14,0,*******,97,2135,0,9/24/2020 22:14,R_OfGYVHKvr5iDG9j,*******,*******,*******,*******,*******,*******,email,EN,jey36,2,1,0,as many as possible,1,20,25,23,16,14,16,13,13,12,12,13,13,12,16,12,13,13,13,13,13,11,11,11,12,15,12
9/10/2020 22:13,9/10/2020 22:16,0,*******,97,189,0,9/24/2020 22:16,R_3hAdH5BqHInXB15,*******,*******,*******,*******,*******,*******,email,EN,at562,2,2,Not sure yet,2,1,19,25,24,16,14,16,11,11,12,12,11,11,11,17,15,15,15,15,15,13,13,13,13,14,13,13
9/10/2020 22:26,9/10/2020 22:29,0,*******,97,197,0,9/24/2020 22:29,R_2CVPnhTaDAQKD4I,*******,*******,*******,*******,*******,*******,email,EN,ds868,2,0,0,,2,19,25,24,16,13,16,11,11,12,15,12,12,12,16,13,13,14,13,14,13,13,12,12,13,14,13
9/10/2020 22:31,9/10/2020 22:36,0,*******,97,250,0,9/24/2020 22:36,R_bwuCIyj4RpjdhGp,*******,*******,*******,*******,*******,*******,email,EN,kr397,1,1,0,1,2,19,25,23,14,16,14,12,12,13,12,13,14,13,16,12,14,12,13,12,12,12,12,12,13,14,13
9/10/2020 22:48,9/10/2020 22:50,0,*******,97,121,0,9/24/2020 22:51,R_WkbALS3HwRfzeXT,*******,*******,*******,*******,*******,*******,email,EN,ajl352,1,8,0,5,1,19,25,24,17,13,17,11,11,12,14,11,11,11,17,12,12,12,12,14,12,12,12,12,13,14,13
9/10/2020 22:40,9/10/2020 22:50,0,*******,97,645,0,9/24/2020 22:51,R_sEXExwjJSOD0xIl,*******,*******,*******,*******,*******,*******,email,EN,cmw283,1,0,0,I don't know yet,1,19,25,23,14,14,13,14,12,14,13,14,14,14,16,12,14,12,12,13,12,12,12,12,13,14,12
9/10/2020 22:52,9/10/2020 22:57,0,*******,97,319,0,9/24/2020 22:57,R_3rHDA0NxNPL8BXs,*******,*******,*******,*******,*******,*******,email,EN,ljc238,2,2,0,2,1,19,25,23,17,14,17,12,11,13,13,11,11,11,17,13,12,13,13,12,12,12,12,12,12,15,12
9/9/2020 19:45,9/10/2020 22:57,0,*******,97,97910,0,9/24/2020 22:57,R_9ZWkUmT4E2mrp3b,*******,*******,*******,*******,*******,*******,email,EN,mbm276,2,5,0,3,1,19,25,23,15,14,14,11,11,14,15,11,12,12,17,13,13,14,14,12,13,11,11,11,12,15,11
9/11/2020 1:28,9/11/2020 1:32,0,*******,97,226,0,9/25/2020 1:32,R_3Dqjy3WETM6eFg7,*******,*******,*******,*******,*******,*******,email,EN,tz348,2,1,0,1,2,19,25,24,13,13,16,11,11,11,14,11,11,12,15,13,13,12,12,14,12,11,11,11,12,15,11
9/11/2020 4:00,9/11/2020 4:08,0,*******,97,487,0,9/25/2020 4:08,R_2qgROweAsoKKnbo,*******,*******,*******,*******,*******,*******,email,EN,pc497,2,2,0,4,1,19,25,23,15,14,14,11,12,13,12,13,12,12,15,13,12,13,13,14,12,12,12,12,12,15,13
9/11/2020 4:24,9/11/2020 4:27,0,*******,97,153,0,9/25/2020 4:27,R_2TXy9USwdjGWVm1,*******,*******,*******,*******,*******,*******,email,EN,yh744,2,1,1,1,2,20,26,25,14,15,16,11,12,14,14,14,13,13,16,12,13,13,13,13,13,12,11,11,12,15,13
9/11/2020 5:06,9/11/2020 5:09,0,*******,97,153,0,9/25/2020 5:09,R_2zXPcNqsxq2grtp,*******,*******,*******,*******,*******,*******,email,EN,tmg73,2,zero,zero,N/A,1,19,25,24,16,16,14,11,12,13,14,12,11,11,14,12,14,12,12,13,12,11,11,11,12,15,12
9/11/2020 5:37,9/11/2020 5:41,0,*******,97,221,0,9/25/2020 5:41,R_3p3D6iq0k346gLz,*******,*******,*******,*******,*******,*******,email,EN,kl527,1,2,0,2,1,21,26,27,16,14,16,12,12,14,12,13,12,12,16,15,15,15,15,13,15,12,11,11,12,15,11
9/11/2020 6:57,9/11/2020 6:59,0,*******,97,163,0,9/25/2020 6:59,R_2QWAOZLnBH7whAc,*******,*******,*******,*******,*******,*******,email,EN,keb289,2,0,0,0,1,19,25,24,14,16,14,12,12,14,12,14,14,14,17,13,13,13,13,13,13,13,13,12,13,14,12
9/11/2020 7:24,9/11/2020 7:26,0,*******,97,137,0,9/25/2020 7:27,R_3j9HjIuuYcmXNsY,*******,*******,*******,*******,*******,*******,email,EN,aar233,1,1,1,all,1,18,24,23,14,15,14,11,12,12,15,11,12,15,17,13,13,13,12,14,12,12,12,11,12,15,11
9/10/2020 20:39,9/11/2020 7:32,0,*******,97,39196,0,9/25/2020 7:32,R_2zSiCfrxLfCMwR0,*******,*******,*******,*******,*******,*******,email,EN,Aia39,2,1,0,0,1,20,26,25,16,15,15,12,12,12,13,13,12,14,16,12,13,12,13,12,13,12,12,12,13,14,12
9/11/2020 7:30,9/11/2020 7:33,0,*******,97,148,0,9/25/2020 7:33,R_1TEqNRiXCuNnjLH,*******,*******,*******,*******,*******,*******,email,EN,Jtg242 ,1,0,0,0,1,18,25,24,13,15,13,13,13,13,14,13,14,14,17,14,13,13,13,13,13,13,13,13,14,14,13
9/11/2020 7:32,9/11/2020 7:39,0,*******,97,403,0,9/25/2020 7:39,R_sqjpS7M18RbPwch,*******,*******,*******,*******,*******,*******,email,EN,mh983,1,one or two,maybe one ,hopefully more than one. ,3,19,25,25,14,15,16,12,12,13,12,15,13,13,16,14,13,12,13,14,12,13,13,12,12,14,12
9/11/2020 7:10,9/11/2020 7:40,0,*******,79,1845,0,9/25/2020 7:40,R_cIIG8Pr0yaDdwYx,*******,*******,*******,*******,*******,*******,email,EN,kaw297,1,2,0,2,1,19,25,24,13,13,14,14,11,15,11,14,14,12,16,12,12,12,12,14,12,,,,,,
9/11/2020 7:43,9/11/2020 7:47,0,*******,97,249,0,9/25/2020 7:47,R_3Ic7B98x9S068SL,*******,*******,*******,*******,*******,*******,email,EN,bag222,1,0,0,Hopefully I'll make friends in the class,2,20,26,26,17,14,17,11,11,12,12,12,12,11,17,12,12,13,13,11,12,13,13,13,13,15,13
9/11/2020 7:57,9/11/2020 8:00,0,*******,97,200,0,9/25/2020 8:00,R_2Qs78sXjntQOJ3P,*******,*******,*******,*******,*******,*******,email,EN,mtm99,2,0,0,"Probably five or so, for group projects",2,19,25,24,14,16,17,11,12,14,11,13,14,13,16,12,14,12,,12,12,13,11,11,12,15,11
9/9/2020 8:32,9/11/2020 8:23,0,*******,79,172287,0,9/25/2020 8:24,R_1opUfPGthVwDUd7,*******,*******,*******,*******,*******,*******,email,EN,tjg77,1,0,0,,5,19,26,24,13,15,15,12,12,14,12,13,13,15,17,13,13,13,13,13,13,,,,,,
9/10/2020 0:33,9/11/2020 8:32,0,*******,97,115146,0,9/25/2020 8:32,R_1GUMr5J5PHxMFO3,*******,*******,*******,*******,*******,*******,email,EN,,1,0,0,0,5,19,25,24,15,16,16,12,12,13,13,13,14,13,17,13,12,13,13,13,13,13,13,13,14,12,13
9/9/2020 5:34,9/11/2020 8:36,0,*******,79,183691,0,9/25/2020 8:37,R_uk5ouMx4zGvxs6B,*******,*******,*******,*******,*******,*******,email,EN,yz395,2,0,0,0,2,19,25,24,14,14,15,12,12,13,14,12,13,12,15,12,13,13,13,13,12,12,12,12,13,14,12
9/10/2020 19:07,9/11/2020 8:40,0,*******,97,48798,0,9/25/2020 8:40,R_UzoKrtAyZgJHyBX,*******,*******,*******,*******,*******,*******,email,EN,apm234,1,0,0,0,5,19,25,25,16,14,14,12,13,14,12,12,12,12,15,13,13,13,13,13,13,13,13,13,14,13,13
9/9/2020 8:07,9/11/2020 8:41,0,*******,97,174848,0,9/25/2020 8:41,R_2YQbUuOQncWN62C,*******,*******,*******,*******,*******,*******,email,EN,rtk53,1,0,0,N/A,2,19,25,23,14,14,16,11,11,11,14,12,12,11,16,12,12,13,13,12,12,12,12,12,13,15,13
9/9/2020 8:06,9/11/2020 8:51,0,*******,97,175460,0,9/25/2020 8:51,R_veHq7Eu1qAPmViN,*******,*******,*******,*******,*******,*******,email,EN,hr369,2,0,0,I wish I knew more peers in the class and I had their contact information. I would be happy with knowing five people in the class. ,1,21,27,26,16,14,17,11,11,13,14,13,11,11,17,15,13,14,14,13,14,14,13,13,13,14,14
9/9/2020 13:23,9/11/2020 8:52,0,*******,79,156505,0,9/25/2020 8:52,R_2ZZJaeouoyrDKnR,*******,*******,*******,*******,*******,*******,email,EN,dw562,2,2,0,2,1,19,25,24,17,14,16,11,11,14,12,12,12,12,17,12,12,12,12,11,12,11,11,11,12,15,11
9/9/2020 5:19,9/11/2020 9:00,0,*******,97,186056,0,9/25/2020 9:00,R_28B6QTh3CpscSTQ,*******,*******,*******,*******,*******,*******,email,EN,oao8,2,3,1,1,1,18,25,24,14,17,14,12,13,13,14,13,12,14,15,13,13,13,13,13,13,13,15,13,14,13,13
9/11/2020 8:44,9/11/2020 8:51,0,*******,97,373,0,9/25/2020 9:01,R_AdH9SvMvbYJsiHf,*******,*******,*******,*******,*******,*******,email,EN,lso 26 ,1,10,0,10,1,18,24,23,14,13,13,11,11,11,14,13,14,12,14,11,11,11,11,14,11,11,11,11,12,15,11
9/9/2020 6:47,9/11/2020 8:51,0,*******,16,180206,0,9/25/2020 9:01,R_3dSTfVNlcXdvcC8,*******,*******,*******,*******,*******,*******,email,EN,jpd274,3,0,0,0,5,18,24,23,,,,,,,,,,,,,,,,,,,,,,,
9/11/2020 9:03,9/11/2020 9:03,0,*******,26,48,0,9/25/2020 9:03,R_1NeQk5yaGiJ58Zz,*******,*******,*******,*******,*******,*******,email,EN,vad34,2,2,none,,2,18,24,23,,,,,,,,,,,,,,,,,,,,,,,
9/9/2020 6:04,9/11/2020 9:05,0,*******,79,183674,0,9/25/2020 9:06,R_26g16gmTe9eHj8Q,*******,*******,*******,*******,*******,*******,email,EN,mls526,2,a few,3-Feb,,1,19,25,24,13,16,15,12,12,13,13,13,13,15,15,13,12,13,13,12,12,12,12,11,12,15,12
9/9/2020 5:37,9/11/2020 9:06,0,*******,79,185336,0,9/25/2020 9:06,R_28NEgnvaatUxpOW,*******,*******,*******,*******,*******,*******,email,EN,yl756,2,1,0,1,4,19,25,24,16,15,15,13,12,15,11,14,14,14,14,12,12,12,12,13,12,,,,,,
9/10/2020 20:10,9/11/2020 9:10,0,*******,79,46835,0,9/25/2020 9:10,R_1rqeI5jFch3Uf0e,*******,*******,*******,*******,*******,*******,email,EN,el733,2,1,0,1,1,21,26,24,14,15,16,12,12,13,12,14,12,12,14,13,11,11,13,12,13,12,12,11,12,15,12
9/9/2020 12:00,9/11/2020 9:11,0,*******,97,162686,0,9/25/2020 9:11,R_31Na31TAPaUzXjE,*******,*******,*******,*******,*******,*******,email,EN,nea42,2,0,0,,1,19,27,24,14,13,14,12,12,14,12,12,11,14,16,13,14,13,13,12,13,13,13,13,14,15,12
9/10/2020 11:48,9/11/2020 9:12,0,*******,97,77072,0,9/25/2020 9:12,R_2WClkvuIWqA9AtP,*******,*******,*******,*******,*******,*******,email,EN,kiw9,2,0,0,N/A,2,20,25,24,16,14,17,12,11,12,12,11,12,12,16,12,12,12,12,13,12,12,12,11,12,15,11
9/11/2020 1:16,9/11/2020 9:24,0,*******,97,29289,0,9/25/2020 9:24,R_2sBHv6HXeN7989r,*******,*******,*******,*******,*******,*******,email,EN,zg66,2,1,0,all ,4,19,25,23,14,14,15,,12,12,13,13,13,12,17,14,14,12,14,12,12,12,14,11,12,14,12
9/9/2020 8:22,9/11/2020 9:27,0,*******,26,176678,0,9/25/2020 9:27,R_1YNi6vpN1lUazDz,*******,*******,*******,*******,*******,*******,email,EN,jn446,2,0,0,0,1,21,25,26,,,,,,,,,,,,,,,,,,,,,,,
9/9/2020 4:52,9/11/2020 11:00,0,*******,26,194883,0,9/25/2020 11:00,R_2aOyBiP48hXljtP,*******,*******,*******,*******,*******,*******,email,EN,cjl334,2,2,0,not sure,2,20,26,25,14,15,14,12,11,12,13,13,13,12,16,13,13,,,,,,,,,,
9/9/2020 16:56,9/11/2020 11:06,0,*******,79,151840,0,9/25/2020 11:07,R_1BWaHvWaTp6g6yt,*******,*******,*******,*******,*******,*******,email,EN,cc2563,2,2,2,,2,21,26,24,16,15,15,12,12,15,14,13,12,12,16,13,12,13,13,12,13,,,,,,
9/11/2020 8:05,9/11/2020 11:39,0,*******,79,12847,0,9/25/2020 11:39,R_2xL8wZW52gJer7g,*******,*******,*******,*******,*******,*******,email,EN,,1,maybe 5,2,a few,1,19,25,24,14,14,15,14,14,15,12,12,14,12,15,12,14,12,12,14,12,,,,,,
9/11/2020 8:40,9/11/2020 11:51,0,*******,26,11456,0,9/25/2020 11:51,R_3EJYi7gBPye0Fkx,*******,*******,*******,*******,*******,*******,email,EN,zrl9,2,2,0,2,2,19,25,24,,,,,,,,,,,,,,,,,,,,,,,
9/10/2020 20:21,9/11/2020 20:39,0,*******,97,87479,0,9/25/2020 20:40,R_31FZ3WpLdrZTuKe,*******,*******,*******,*******,*******,*******,email,EN,als488,2,0,0,,2,19,25,24,16,14,16,11,12,12,12,12,13,12,16,13,11,12,12,11,12,12,11,11,12,15,11
9/9/2020 8:14,9/12/2020 1:58,0,*******,97,236666,0,9/26/2020 1:58,R_2TttQ0KKRKS5tUA,*******,*******,*******,*******,*******,*******,email,EN,jeg334,4,5,0,3,3,19,24,26,17,13,17,15,11,14,11,11,14,12,15,12,12,13,13,12,13,13,13,11,12,15,11
9/10/2020 22:58,9/12/2020 22:49,0,*******,26,172303,0,9/26/2020 22:50,R_1N3rDOWKp7tMEuz,*******,*******,*******,*******,*******,*******,email,EN,ipy5,1,Zero,Zero,,3,20,26,26,13,16,13,12,13,14,14,15,14,15,17,,,,,,,,,,,,
9/9/2020 11:52,9/13/2020 18:26,0,*******,16,369249,0,9/27/2020 18:31,R_3dGlWSYzXHjKn9O,*******,*******,*******,*******,*******,*******,email,EN,dg568,2,N/A,N/A,,1,22,26,25,,,,,,,,,,,,,,,,,,,,,,,
9/9/2020 8:35,9/14/2020 12:04,0,*******,26,444497,0,9/28/2020 12:04,R_1pVUkN6qEOB2Dwp,*******,*******,*******,*******,*******,*******,email,EN,kmt222,2,2,2,2,1,19,25,24,14,16,13,11,13,12,15,13,12,13,16,13,12,13,13,13,13,,,,,,
9/10/2020 13:58,9/16/2020 9:25,0,*******,97,502070,0,9/30/2020 9:25,R_Uci1Pkv0Rfq0ZPz,*******,*******,*******,*******,*******,*******,email,EN,kls288,2,2,None yet,"I would like to be in contact with as many other students as possible, but I don’t know many other peers in this class yet.",2,20,25,24,14,15,16,11,11,12,15,12,11,,17,14,15,15,14,12,13,14,14,13,13,14,13
9/17/2020 18:37,9/17/2020 18:39,0,*******,97,128,0,10/1/2020 18:39,R_A5vnovQ5eSyC05b,*******,*******,*******,*******,*******,*******,email,EN,jb2359,2,Two,None,Most,1,20,26,25,16,14,16,11,12,11,12,11,13,12,16,14,13,12,12,13,12,12,12,12,12,14,13
9/10/2020 23:47,9/17/2020 23:14,0,*******,97,602809,0,10/1/2020 23:15,R_Atyw2J0Cd0APHsl,*******,*******,*******,*******,*******,*******,email,EN,,2,0,0,Anyone I grow to like!,4,18,24,23,15,14,14,12,11,13,11,13,12,12,17,13,13,12,11,13,12,11,11,11,13,15,11
9/11/2020 8:17,9/21/2020 8:07,0,*******,97,863387,0,10/5/2020 8:08,R_3M5UYy4MQNZhOST,*******,*******,*******,*******,*******,*******,email,EN,ncl42 ,1,3,0,3,1,20,26,25,16,14,16,11,11,12,13,13,13,12,15,12,12,12,12,12,12,12,12,12,12,15,12
9/9/2020 5:05,9/22/2020 8:12,0,*******,97,1134438,0,10/6/2020 8:12,R_3O7eLG2jeceGW2q,*******,*******,*******,*******,*******,*******,email,EN,zjt5,1,2,0,2,5,18,25,24,15,14,16,11,11,14,11,14,12,12,17,13,13,13,13,12,13,12,12,11,12,15,12
9/9/2020 11:38,9/25/2020 1:06,0,*******,97,1344480,0,10/9/2020 1:06,R_qCReZEtLq4JfXvH,*******,*******,*******,*******,*******,*******,email,EN,dl599,1,3,0,I don't know,1,19,25,25,16,14,16,11,12,12,12,12,13,12,16,12,11,14,13,12,13,11,11,11,12,15,11
